timestamp,X,Y,Z
1764061298720,-0.009644,0.017356,-0.009892
1764061298730,-0.00808,0.020768,-0.008816
1764061298740,-0.007582,0.017609,-0.012033
1764061298750,-0.008908,0.014959,-0.011601
1764061298760,-0.008131,0.01727,-0.010155
1764061298770,-0.00769,0.01898,-0.012613
1764061298780,-0.008359,0.017158,-0.011159
1764061298791,-0.007351,0.017395,-0.01028
1764061298801,-0.008864,0.01372,-0.011133
1764061298811,-0.009521,0.016952,-0.008555
1764061298821,-0.010202,0.01648,-0.009356
1764061298831,-0.009443,0.018308,-0.014425
1764061298841,-0.006419,0.018863,-0.011208
1764061298851,-0.009258,0.016556,-0.011367
1764061298861,-0.007805,0.020531,-0.009894
1764061298871,-0.007015,0.018019,-0.009605
1764061298881,-0.0089,0.018227,-0.011038
1764061298891,-0.007482,0.018826,-0.008871
1764061298901,-0.00918,0.01673,-0.008664
1764061298911,-0.007972,0.016968,-0.008271
1764061298921,-0.008346,0.016016,-0.01118
1764061298931,-0.007776,0.017896,-0.01146
1764061298941,-0.008645,0.017006,-0.009818
1764061298951,-0.00843,0.016606,-0.008647
1764061298961,-0.009893,0.016605,-0.009951
1764061298971,-0.005496,0.017794,-0.009643
1764061298981,-0.007892,0.018431,-0.008425
1764061298991,-0.007008,0.015038,-0.009578
1764061299001,-0.00784,0.016108,-0.010473
1764061299011,-0.004969,0.014321,-0.0094
1764061299021,-0.009033,0.015442,-0.011534
1764061299031,-0.00768,0.018419,-0.009082
1764061299041,-0.007675,0.016849,-0.009446
1764061299051,-0.00982,0.016205,-0.011871
1764061299061,-0.009822,0.019372,-0.009639
1764061299071,-0.01113,0.017725,-0.009315
1764061299081,-0.005259,0.018778,-0.00995
1764061299091,-0.007185,0.018031,-0.010306
1764061299101,-0.006319,0.017322,-0.010099
1764061299111,-0.007495,0.016487,-0.008343
1764061299121,-0.008921,0.017372,-0.009823
1764061299131,-0.006557,0.018193,-0.010068
1764061299141,-0.00738,0.017325,-0.010189
1764061299151,-0.007405,0.017597,-0.00817
1764061299161,-0.00694,0.017722,-0.009989
1764061299171,-0.008705,0.020263,-0.01016
1764061299181,-0.008812,0.018406,-0.009234
1764061299191,-0.007071,0.017486,-0.009142
1764061299201,-0.00154,0.031542,-0.011951
1764061299211,0.006339,0.040971,-0.010318
1764061299221,-0.009044,0.004208,-0.012093
1764061299231,-0.008691,0.020744,-0.010668
1764061299241,-0.00903,0.024602,-0.010029
1764061299251,-0.003414,0.019516,-0.010681
1764061299261,-0.009507,0.009466,-0.010904
1764061299271,-0.007754,0.013481,-0.007844
1764061299281,-0.006695,0.01656,-0.010241
1764061299291,-0.007246,0.015464,-0.009647
1764061299301,-0.008064,0.014946,-0.011002
1764061299311,-0.007841,0.021567,-0.009425
1764061299321,-0.006832,0.018993,-0.007449
1764061299331,-0.008235,0.016346,-0.009338
1764061299341,-0.010062,0.017167,-0.012332
1764061299351,-0.006766,0.015932,-0.009851
1764061299361,-0.008451,0.017366,-0.011194
1764061299371,-0.010185,0.016079,-0.009974
1764061299381,-0.005428,0.018257,-0.01052
1764061299391,-0.009773,0.016979,-0.010318
1764061299401,-0.009034,0.019115,-0.00891
1764061299411,-0.008464,0.017152,-0.011345
1764061299421,-0.007617,0.017697,-0.00939
1764061299431,-0.008806,0.020945,-0.010492
1764061299441,-0.008918,0.016733,-0.009013
1764061299452,-0.006044,0.01649,-0.008765
1764061299462,-0.008029,0.019078,-0.012117
1764061299472,-0.009029,0.013928,-0.008201
1764061299482,-0.009848,0.014856,-0.009392
1764061299492,-0.008985,0.015749,-0.010576
1764061299502,-0.009197,0.017879,-0.009817
1764061299512,-0.006824,0.017406,-0.010813
1764061299522,-0.002927,0.020471,-0.008601
1764061299532,-0.007098,0.018344,-0.008547
1764061299542,-0.008456,0.013628,-0.012215
1764061299552,-0.006514,0.01614,-0.009678
1764061299562,-0.009193,0.014313,-0.009841
1764061299572,-0.009927,0.017594,-0.008819
1764061299582,-0.010967,0.018291,-0.009301
1764061299592,-0.005386,0.018117,-0.009288
1764061299602,-0.005463,0.019339,-0.008903
1764061299612,-0.006773,0.017364,-0.008545
1764061299622,-0.008902,0.019805,-0.009731
1764061299632,-0.009179,0.01246,-0.010469
1764061299642,-0.007506,0.015488,-0.010295
1764061299652,-0.007583,0.015332,-0.010439
1764061299662,-0.007382,0.016034,-0.009676
1764061299672,-0.00633,0.020426,-0.009955
1764061299682,-0.006165,0.018386,-0.011045
1764061299692,-0.008589,0.020293,-0.009816
1764061299702,-0.008036,0.015174,-0.01106
1764061299712,-0.008636,0.018188,-0.007971
1764061299722,-0.008337,0.015166,-0.011238
1764061299732,-0.00722,0.017186,-0.00949
1764061299742,-0.007056,0.015721,-0.013385
1764061299752,-0.008266,0.017288,-0.00969
1764061299762,-0.006349,0.017197,-0.009152
1764061299772,-0.008356,0.017361,-0.010532
1764061299782,-0.006466,0.015242,-0.010258
1764061299792,-0.016835,-0.000995,-0.011146
1764061299802,-0.00601,-0.000363,-0.010447
1764061299812,-0.013466,0.010275,-0.008689
1764061299822,-0.007154,0.01854,-0.010566
1764061299832,-0.008054,0.024666,-0.008291
1764061299842,-0.00802,0.019984,-0.007706
1764061299852,-0.006444,0.024714,-0.01117
1764061299862,-0.006885,0.022779,-0.01204
1764061299872,-0.008709,0.017822,-0.012344
1764061299882,-0.006612,0.01705,-0.008845
1764061299892,-0.005634,0.019933,-0.009693
1764061299902,-0.009126,0.01542,-0.012056
1764061299912,-0.00791,0.017681,-0.010002
1764061299922,-0.012432,0.019242,-0.009358
1764061299932,-0.009155,0.016625,-0.008142
1764061299942,-0.008109,0.019778,-0.009522
1764061299952,-0.008105,0.014385,-0.01311
1764061299962,-0.009402,0.017415,-0.00881
1764061299972,-0.008886,0.012167,-0.01014
1764061299982,-0.007818,0.014775,-0.009053
1764061299992,-0.008485,0.017051,-0.009256
1764061300002,-0.0098,0.015583,-0.013093
1764061300012,-0.006873,0.019212,-0.007603
1764061300022,-0.007744,0.021684,-0.008331
1764061300032,-0.008144,0.018643,-0.013433
1764061300042,-0.008478,0.017693,-0.00895
1764061300052,-0.007138,0.016973,-0.012622
1764061300062,-0.008115,0.015473,-0.008918
1764061300072,-0.011012,0.011021,-0.010338
1764061300082,-0.006158,0.01547,-0.008286
1764061300092,-0.008449,0.017009,-0.010283
1764061300102,-0.005108,0.01478,-0.010866
1764061300113,-0.008153,0.017491,-0.011099
1764061300123,-0.007401,0.017872,-0.008765
1764061300133,-0.010635,0.018132,-0.011029
1764061300143,-0.006015,0.014833,-0.010973
1764061300153,-0.008176,0.012721,-0.009212
1764061300163,-0.011298,0.014652,-0.012957
1764061300173,-0.008174,0.016125,-0.010804
1764061300183,-0.007249,0.015854,-0.010496
1764061300193,-0.006205,0.018535,-0.009551
1764061300203,-0.009141,0.017506,-0.009053
1764061300213,-0.00599,0.016591,-0.011453
1764061300223,-0.008637,0.017366,-0.009204
1764061300233,-0.010801,0.017824,-0.010504
1764061300243,-0.008204,0.017699,-0.010954
1764061300253,-0.009208,0.017801,-0.007168
1764061300263,-0.009883,0.016945,-0.009335
1764061300273,-0.008215,0.014929,-0.010902
1764061300283,-0.004995,0.01879,-0.010844
1764061300293,-0.006512,0.015439,-0.009832
1764061300303,-0.008499,0.018984,-0.009582
1764061300313,-0.006562,0.016303,-0.011041
1764061300323,-0.004775,0.015721,-0.0117
1764061300333,-0.009344,0.016759,-0.010555
1764061300343,-0.006764,0.014227,-0.010576
1764061300353,-0.006997,0.017954,-0.009951
1764061300363,-0.008204,0.014546,-0.010682
1764061300373,-0.005106,0.016118,-0.011002
1764061300383,-0.005259,0.017571,-0.012201
1764061300393,-0.006919,0.018997,-0.009922
1764061300403,-0.009085,0.015653,-0.010366
1764061300413,-0.008225,0.015942,-0.007605
1764061300423,-0.006043,0.018444,-0.010172
1764061300433,-0.0059,0.019062,-0.011011
1764061300443,-0.004788,0.01626,-0.00971
1764061300453,-0.016317,0.004706,-0.009639
1764061300463,-0.016208,-0.003137,-0.007791
1764061300473,-0.005758,0.014308,-0.012491
1764061300483,-0.008855,0.007346,-0.010636
1764061300493,-0.008159,0.019781,-0.008462
1764061300503,-0.006652,0.018615,-0.010701
1764061300513,-0.006781,0.020806,-0.010171
1764061300523,-0.004637,0.020862,-0.008842
1764061300533,-0.011276,0.013642,-0.011183
1764061300543,-0.006284,0.022345,-0.007456
1764061300553,-0.009568,0.014285,-0.009524
1764061300563,-0.006556,0.019233,-0.010694
1764061300573,-0.005478,0.020521,-0.009025
1764061300583,-0.004425,0.016319,-0.011474
1764061300593,-0.005309,0.016018,-0.012013
1764061300603,-0.009953,0.014469,-0.010502
1764061300613,-0.011587,0.017003,-0.008467
1764061300623,-0.009329,0.013813,-0.009724
1764061300633,-0.007841,0.020406,-0.009611
1764061300643,-0.008107,0.015841,-0.01252
1764061300653,-0.009117,0.019643,-0.008254
1764061300663,-0.006245,0.018112,-0.012299
1764061300673,-0.00643,0.019543,-0.009815
1764061300683,-0.005643,0.017269,-0.009052
1764061300693,-0.008553,0.013374,-0.009858
1764061300703,-0.007156,0.015881,-0.010516
1764061300713,-0.007141,0.015765,-0.008357
1764061300723,-0.007722,0.016577,-0.01148
1764061300733,-0.008555,0.017972,-0.009272
1764061300743,-0.007805,0.016837,-0.010243
1764061300753,-0.007028,0.017478,-0.008721
1764061300763,-0.006572,0.01799,-0.008807
1764061300773,-0.007249,0.01814,-0.013936
1764061300784,-0.007843,0.017475,-0.01197
1764061300794,-0.006524,0.016266,-0.011047
1764061300804,-0.009883,0.016965,-0.010646
1764061300814,-0.005086,0.017787,-0.009736
1764061300824,-0.004625,0.01852,-0.008163
1764061300834,-0.005145,0.017646,-0.008555
1764061300844,-0.003161,0.020658,-0.009982
1764061300854,-0.009166,0.019342,-0.011415
1764061300864,-0.006536,0.015368,-0.007388
1764061300874,-0.010363,0.016334,-0.009205
1764061300884,-0.011864,0.015208,-0.01133
1764061300894,-0.00668,0.017374,-0.007614
1764061300904,-0.010339,0.016224,-0.011165
1764061300914,-0.007327,0.018736,-0.009874
1764061300924,-0.004066,0.020349,-0.009709
1764061300934,-0.005137,0.020435,-0.008044
1764061300944,-0.006876,0.021972,-0.009486
1764061300954,-0.008221,0.020371,-0.007981
1764061300964,-0.00675,0.018001,-0.011398
1764061300974,-0.004156,0.019206,-0.008958
1764061300984,-0.007011,0.018157,-0.012218
1764061300994,-0.006114,0.019476,-0.007141
1764061301004,-0.004157,0.018012,-0.009665
1764061301014,-0.008156,0.019868,-0.009551
1764061301024,-0.009402,0.013043,-0.009372
1764061301034,-0.011372,0.015066,-0.009257
1764061301044,-0.010236,0.01102,-0.011313
1764061301054,-0.010228,0.013985,-0.009801
1764061301064,-0.008264,0.01301,-0.01102
1764061301074,-0.008274,0.016891,-0.010917
1764061301084,-0.00629,0.015205,-0.009583
1764061301094,-0.004047,0.016499,-0.013161
1764061301104,-0.006418,0.012686,-0.010148
1764061301114,-0.008427,0.014548,-0.010006
1764061301124,-0.009363,0.017274,-0.009671
1764061301134,-0.01046,0.014377,-0.009879
1764061301144,-0.008055,0.013373,-0.010576
1764061301154,-0.009822,0.015501,-0.009018
1764061301164,-0.008004,0.013572,-0.0123
1764061301174,-0.008841,0.016422,-0.007182
1764061301184,-0.008944,0.018494,-0.010263
1764061301194,-0.006971,0.017734,-0.010272
1764061301204,-0.005563,0.017323,-0.010113
1764061301214,-0.00677,0.017753,-0.012213
1764061301224,-0.004434,0.016864,-0.008762
1764061301234,-0.007188,0.01364,-0.010676
1764061301244,-0.010538,0.016569,-0.009468
1764061301254,-0.007638,0.017423,-0.011261
1764061301264,-0.015506,0.012291,-0.009873
1764061301274,-0.012184,0.014447,-0.008614
1764061301284,-0.02217,-0.021051,-0.00988
1764061301294,-0.015924,-0.00642,-0.008976
1764061301304,-0.005719,0.008462,-0.011571
1764061301314,-0.005429,0.021941,-0.012604
1764061301324,-0.002439,0.025987,-0.009109
1764061301334,-0.002767,0.026274,-0.011149
1764061301344,-0.007213,0.023482,-0.008555
1764061301354,-0.005019,0.020944,-0.010016
1764061301364,-0.006467,0.019576,-0.010598
1764061301374,-0.010818,0.01904,-0.009079
1764061301384,-0.008128,0.016771,-0.011822
1764061301394,-0.008992,0.013393,-0.010922
1764061301404,-0.007527,0.014651,-0.010201
1764061301414,-0.007726,0.01373,-0.010335
1764061301424,-0.007519,0.0124,-0.009977
1764061301434,-0.007785,0.017823,-0.011
1764061301445,-0.006821,0.017181,-0.011529
1764061301455,-0.009153,0.021295,-0.010002
1764061301465,-0.006943,0.016485,-0.0108
1764061301475,-0.009284,0.015677,-0.010179
1764061301485,-0.006395,0.016435,-0.009617
1764061301495,-0.011137,0.004747,-0.010707
1764061301505,-0.008909,0.015946,-0.009192
1764061301515,-0.005228,0.032372,-0.011758
1764061301525,-0.003215,0.025138,-0.012493
1764061301535,-0.001991,0.03048,-0.010417
1764061301545,-0.005105,0.023405,-0.008942
1764061301555,-0.014282,0.004855,-0.010867
1764061301565,-0.008912,0.010523,-0.012297
1764061301575,-0.005639,0.015081,-0.00927
1764061301585,-0.009713,0.01323,-0.009488
1764061301595,-0.012256,0.011001,-0.011284
1764061301605,-0.008225,0.012952,-0.009717
1764061301615,-0.008919,0.016998,-0.00895
1764061301625,-0.010219,0.010078,-0.00937
1764061301635,-0.005842,0.016675,-0.009548
1764061301645,-0.008466,0.015677,-0.008979
1764061301655,-0.006683,0.019863,-0.011714
1764061301665,-0.008574,0.017467,-0.009227
1764061301675,-0.00557,0.019665,-0.010998
1764061301685,-0.008412,0.01645,-0.009484
1764061301695,-0.005759,0.018075,-0.007857
1764061301705,-0.007379,0.01851,-0.011824
1764061301715,-0.008629,0.013667,-0.009994
1764061301725,-0.009963,0.018067,-0.011187
1764061301735,-0.009123,0.013541,-0.013368
1764061301745,-0.010019,0.014561,-0.008806
1764061301755,-0.011564,0.015,-0.009756
1764061301765,-0.010177,0.014183,-0.010795
1764061301775,-0.010815,0.014385,-0.011878
1764061301785,-0.006613,0.016002,-0.012234
1764061301795,-0.009211,0.014738,-0.009057
1764061301805,-0.033985,-0.069554,-0.008993
1764061301815,-0.007598,0.019972,-0.011631
1764061301825,-0.008434,0.016403,-0.011005
1764061301835,-0.008736,0.01687,-0.010566
1764061301845,-0.009671,0.013796,-0.008412
1764061301855,-0.006752,0.017394,-0.008809
1764061301865,-0.007584,0.017316,-0.012323
1764061301875,-0.008386,0.017604,-0.010423
1764061301885,-0.00794,0.019855,-0.008351
1764061301895,-0.007273,0.015802,-0.010579
1764061301905,-0.009448,0.01584,-0.009539
1764061301915,-0.007791,0.01472,-0.008255
1764061301925,-0.01013,0.013798,-0.011102
1764061301935,-0.00839,0.013348,-0.009836
1764061301945,-0.007443,0.012224,-0.010545
1764061301955,-0.006438,0.018613,-0.010207
1764061301965,-0.008617,0.016514,-0.007132
1764061301975,-0.008662,0.014468,-0.011618
1764061301985,-0.008703,0.016967,-0.008576
1764061301995,-0.005392,0.014887,-0.008783
1764061302005,-0.008566,0.015981,-0.010164
1764061302015,-0.010243,0.014704,-0.008652
1764061302025,-0.007917,0.017245,-0.010198
1764061302035,-0.018026,-0.013432,0.002871
1764061302045,-0.019658,-0.01377,0.02167
1764061302055,-0.012668,-0.005562,0.023796
1764061302065,-0.011313,0.007163,0.008857
1764061302075,-0.007825,0.014737,-0.000008
1764061302085,-0.010171,0.014113,-0.004997
1764061302095,-0.006167,0.019145,-0.006824
1764061302106,-0.006694,0.018357,-0.006898
1764061302116,-0.004149,0.019539,-0.007568
1764061302126,-0.005651,0.024778,-0.009567
1764061302136,-0.006589,0.022751,-0.009718
1764061302146,-0.005152,0.023637,-0.007347
1764061302156,-0.006901,0.023615,-0.007853
1764061302166,-0.008623,0.019034,-0.006738
1764061302176,-0.003148,0.020898,-0.005506
1764061302186,-0.005246,0.022517,-0.008701
1764061302196,-0.005837,0.027726,-0.010318
1764061302206,-0.004122,0.027654,-0.011595
1764061302216,-0.006255,0.026832,-0.016238
1764061302226,-0.004392,0.028726,-0.015657
1764061302236,-0.006399,0.023452,-0.01781
1764061302246,-0.006472,0.021974,-0.018144
1764061302256,-0.006926,0.020458,-0.015491
1764061302266,-0.011259,0.0134,-0.011837
1764061302276,-0.009545,0.016671,-0.018067
1764061302286,-0.010786,0.005575,-0.012488
1764061302296,-0.010248,0.011823,-0.009399
1764061302306,-0.006508,0.01758,-0.009919
1764061302316,-0.008934,0.012275,-0.017572
1764061302326,-0.009115,0.021274,-0.012253
1764061302336,-0.006815,0.018003,-0.012755
1764061302346,-0.007391,0.015659,-0.01553
1764061302356,-0.011187,0.004494,-0.010743
1764061302366,-0.006283,0.020357,-0.00944
1764061302376,-0.012948,0.012476,-0.005984
1764061302386,-0.009553,0.008583,-0.001772
1764061302396,-0.009705,0.0257,-0.006621
1764061302406,-0.007379,0.015908,-0.010144
1764061302416,-0.006359,0.024311,-0.011109
1764061302426,-0.011831,0.003962,-0.003394
1764061302436,-0.008945,0.016424,-0.000514
1764061302446,-0.012299,0.009512,0.001503
1764061302456,-0.009966,0.010682,0.004673
1764061302466,-0.018293,-0.013378,0.008303
1764061302476,-0.010053,0.01497,0.002854
1764061302486,-0.007252,0.013712,-0.001232
1764061302496,-0.008427,0.014597,-0.001294
1764061302506,-0.008364,0.019877,0.000753
1764061302516,-0.010416,0.006144,-0.000219
1764061302526,-0.0101,0.021317,0.002487
1764061302536,-0.012322,0.006218,0.002171
1764061302546,-0.008847,0.012241,0.000382
1764061302556,-0.006852,0.018753,-0.00596
1764061302566,-0.011655,0.008594,-0.00181
1764061302576,-0.007553,0.010886,-0.014094
1764061302586,-0.006717,0.024265,-0.022384
1764061302596,-0.006858,0.023729,-0.026194
1764061302606,-0.003706,0.023317,-0.036392
1764061302616,-0.004502,0.024239,-0.048377
1764061302626,-0.003236,0.018077,-0.056858
1764061302636,-0.00273,0.025754,-0.05956
1764061302646,-0.005771,0.017527,-0.046723
1764061302656,-0.007876,0.016793,-0.036098
1764061302666,-0.007672,0.013937,-0.031822
1764061302676,-0.010092,0.003577,-0.031745
1764061302686,-0.008788,0.00787,-0.026987
1764061302696,-0.009262,0.011048,-0.029158
1764061302706,-0.005585,0.017703,-0.030971
1764061302716,-0.004323,0.023461,-0.033
1764061302726,-0.002734,0.020844,-0.028662
1764061302736,-0.007817,0.021388,-0.026099
1764061302746,-0.006609,0.017933,-0.027185
1764061302756,-0.00287,0.023189,-0.027187
1764061302767,-0.008158,0.017911,-0.022251
1764061302777,-0.010217,0.012086,-0.01898
1764061302787,-0.006279,0.020064,-0.010698
1764061302797,-0.004511,0.015892,-0.009783
1764061302807,-0.012123,0.001181,-0.011093
1764061302817,-0.012517,0.009667,-0.023579
1764061302827,-0.005649,0.019297,-0.026906
1764061302837,-0.00856,0.018079,-0.024784
1764061302847,-0.00343,0.019703,-0.026043
1764061302857,-0.009498,0.010054,-0.020656
1764061302867,-0.005126,0.0227,-0.023763
1764061302877,-0.01042,0.010135,-0.025595
1764061302887,-0.007816,0.022062,-0.026849
1764061302897,-0.010914,0.005364,-0.026495
1764061302907,-0.010062,0.004323,-0.028443
1764061302917,-0.007378,0.014223,-0.025885
1764061302927,-0.010037,0.00643,-0.033893
1764061302937,-0.007599,0.017441,-0.040807
1764061302947,-0.009186,0.015027,-0.045146
1764061302957,-0.006282,0.020398,-0.041604
1764061302967,-0.005269,0.027,-0.040146
1764061302977,-0.009197,0.016075,-0.024377
1764061302987,-0.006578,0.015844,-0.017686
1764061302997,-0.008228,0.013077,-0.022253
1764061303007,-0.011654,0.01436,-0.021867
1764061303017,-0.010644,0.010873,-0.03049
1764061303027,-0.008951,0.014007,-0.026161
1764061303037,-0.008889,0.017246,-0.022342
1764061303047,-0.009435,0.006411,-0.011159
1764061303057,-0.008478,0.014978,0.000454
1764061303067,-0.012321,0.007507,0.013404
1764061303077,-0.005667,0.021073,0.002617
1764061303087,-0.011054,0.01354,-0.008662
1764061303097,-0.00445,0.0224,-0.015621
1764061303107,-0.006116,0.013759,-0.027273
1764061303117,-0.006944,0.013562,-0.032703
1764061303127,-0.004618,0.024644,-0.03904
1764061303137,-0.004782,0.015101,-0.046891
1764061303147,-0.005987,0.021417,-0.048504
1764061303157,-0.006939,0.018777,-0.047425
1764061303167,-0.004277,0.033066,-0.01577
1764061303177,-0.006799,0.014546,-0.01061
1764061303187,-0.008078,0.021674,-0.009623
1764061303197,-0.015413,-0.002031,-0.010755
1764061303207,-0.009657,0.011728,-0.00592
1764061303217,-0.009157,0.017952,-0.011348
1764061303227,-0.011222,0.005054,-0.012093
1764061303237,-0.009273,0.020694,-0.004991
1764061303247,-0.01371,0.003911,-0.010354
1764061303257,-0.00835,0.016963,-0.007151
1764061303267,-0.00777,0.014379,-0.008827
1764061303277,-0.006399,0.013279,-0.007497
1764061303287,-0.007894,0.01979,-0.007308
1764061303297,-0.006109,0.019437,-0.01158
1764061303307,-0.007236,0.009307,-0.005997
1764061303317,-0.006595,0.015342,-0.011375
1764061303327,-0.003967,0.019923,-0.011076
1764061303337,-0.00829,0.011416,-0.012153
1764061303347,-0.010991,0.01597,-0.005783
1764061303357,-0.006914,0.012685,-0.011625
1764061303367,-0.004147,0.018868,-0.011163
1764061303377,-0.003136,0.026707,-0.015133
1764061303387,-0.004868,0.028691,-0.011197
1764061303397,-0.009993,0.020186,-0.008335
1764061303407,-0.005647,0.022648,-0.007671
1764061303417,-0.010824,0.01366,-0.007542
1764061303428,-0.012594,0.000604,-0.005859
1764061303438,-0.009159,0.013451,-0.008696
1764061303448,-0.011597,0.009431,-0.007078
1764061303458,-0.012447,-0.000902,-0.005934
1764061303468,-0.0086,0.017947,-0.007977
1764061303478,-0.013354,0.001676,0.000032
1764061303488,-0.007072,0.017259,-0.003681
1764061303498,-0.007028,0.014561,-0.005958
1764061303508,-0.006099,0.015369,-0.002177
1764061303518,-0.006744,0.018414,-0.007859
1764061303528,-0.012954,0.011793,-0.00378
1764061303538,-0.004774,0.020344,-0.000189
1764061303548,-0.010007,0.015793,-0.005292
1764061303558,-0.009427,0.011453,-0.004808
1764061303568,-0.000461,0.036569,-0.002615
1764061303578,-0.013871,0.002438,-0.00569
1764061303588,-0.003835,0.02413,-0.004692
1764061303598,-0.012453,0.003752,-0.000292
1764061303608,-0.009182,0.008137,-0.002684
1764061303618,-0.011032,0.008969,-0.000623
1764061303628,-0.006902,0.021218,-0.005608
1764061303638,-0.005024,0.027083,-0.000137
1764061303648,-0.01151,0.01197,0.003066
1764061303658,-0.004287,0.021607,-0.001255
1764061303668,-0.008543,0.008557,-0.002653
1764061303678,-0.006931,0.020605,-0.006757
1764061303688,-0.008524,0.019128,-0.006172
1764061303698,-0.006854,0.023436,0.012644
1764061303708,-0.011031,0.015952,0.002325
1764061303718,-0.01283,0.013691,0.006683
1764061303728,-0.007309,0.015812,0.00849
1764061303738,-0.011953,0.004654,0.004434
1764061303748,-0.007215,0.013277,-0.004984
1764061303758,-0.011224,0.006373,-0.003928
1764061303768,-0.012237,0.01064,-0.003261
1764061303778,-0.009678,0.013484,-0.002515
1764061303788,-0.007625,0.015591,0.000316
1764061303798,-0.007224,0.020866,-0.004659
1764061303808,-0.005376,0.021735,-0.003696
1764061303818,-0.00777,0.018078,-0.000635
1764061303828,-0.00378,0.027388,-0.002055
1764061303838,-0.00074,0.02886,-0.008378
1764061303848,-0.002883,0.027065,-0.007854
1764061303858,-0.003135,0.021927,-0.013106
1764061303868,-0.003937,0.030225,-0.006609
1764061303878,-0.007557,0.029712,-0.00918
1764061303888,-0.008761,0.015577,-0.007853
1764061303898,-0.008779,0.01281,-0.003694
1764061303908,-0.013103,0.006313,-0.006672
1764061303918,-0.010269,0.008245,-0.008013
1764061303928,-0.007479,0.009421,-0.008411
1764061303938,-0.00905,0.011534,-0.011564
1764061303948,-0.003608,0.024735,-0.008274
1764061303958,-0.004887,0.021005,-0.008674
1764061303968,-0.010237,0.020825,-0.008725
1764061303978,-0.009196,0.008118,-0.009973
1764061303988,-0.010439,0.013306,-0.007157
1764061303998,-0.008622,0.009398,-0.007112
1764061304008,-0.013481,0.001288,-0.007218
1764061304018,-0.009769,0.011128,-0.010575
1764061304028,-0.007812,0.015572,-0.008017
1764061304038,-0.009566,0.015086,-0.007054
1764061304048,-0.006179,0.020291,-0.009796
1764061304058,-0.008151,0.012114,-0.008357
1764061304068,-0.010363,0.014121,-0.010215
1764061304079,-0.014537,-0.000753,-0.007389
1764061304089,-0.015544,-0.004222,-0.006948
1764061304099,-0.013235,0.000641,-0.005885
1764061304109,-0.013321,0.002835,-0.008699
1764061304119,-0.015377,-0.002569,-0.00623
1764061304129,-0.009261,0.006193,-0.010464
1764061304139,-0.009116,0.012146,-0.010643
1764061304149,-0.007711,0.015795,-0.010069
1764061304159,-0.012076,0.008526,-0.008246
1764061304169,-0.015115,-0.001363,-0.006963
1764061304179,-0.017502,-0.011347,-0.004893
1764061304189,-0.01979,-0.027485,-0.003006
1764061304199,-0.027925,-0.039319,-0.004061
1764061304209,-0.027693,-0.041095,-0.006086
1764061304219,-0.022914,-0.031209,-0.005845
1764061304229,-0.022372,-0.019916,-0.003831
1764061304239,-0.021013,-0.009482,-0.005281
1764061304249,-0.019871,-0.018052,0.000228
1764061304259,-0.022641,-0.019042,-0.000553
1764061304269,-0.022702,-0.031655,0.001002
1764061304279,-0.021609,-0.024357,-0.000931
1764061304289,-0.020398,-0.01787,-0.001543
1764061304299,-0.025625,-0.033107,-0.002177
1764061304309,-0.030326,-0.052469,-0.002529
1764061304319,-0.03092,-0.04286,-0.005103
1764061304329,-0.029986,-0.033805,-0.006524
1764061304339,-0.016969,-0.018848,-0.009158
1764061304349,-0.015921,-0.004655,-0.010486
1764061304359,-0.011016,0.006811,-0.011642
1764061304369,-0.011885,0.010941,-0.014323
1764061304379,-0.007634,0.019329,-0.010321
1764061304389,-0.002809,0.026382,-0.015509
1764061304399,-0.001276,0.036327,-0.015011
1764061304409,-0.001352,0.034483,-0.010816
1764061304419,-0.001784,0.0292,-0.008679
1764061304429,-0.011098,0.011787,-0.005786
1764061304439,-0.01309,-0.00223,-0.007339
1764061304449,-0.017181,-0.013888,-0.008431
1764061304459,-0.012603,0.004733,-0.007198
1764061304469,0.000173,0.03537,-0.011407
1764061304479,0.010023,0.055169,-0.012978
1764061304489,0.003714,0.051523,-0.006319
1764061304499,-0.006087,0.018247,-0.005453
1764061304509,-0.019748,-0.016162,-0.002126
1764061304519,-0.037724,-0.065945,0.011519
1764061304529,-0.05653,-0.114001,0.035391
1764061304539,-0.059212,-0.119887,0.089265
1764061304549,-0.018754,-0.012019,0.186767
1764061304559,0.042583,0.150747,0.013818
1764061304569,0.032978,0.131244,-0.007323
1764061304579,0.019147,0.099435,-0.011902
1764061304589,0.003406,0.057635,-0.012377
1764061304599,0.011558,0.071169,-0.007956
1764061304609,0.011271,0.063051,-0.008621
1764061304619,0.007496,0.062613,-0.008585
1764061304629,0.012273,0.068846,-0.013545
1764061304639,0.008283,0.061498,-0.009205
1764061304649,0.005775,0.05639,-0.007169
1764061304659,0.000786,0.039793,-0.008851
1764061304669,-0.00882,0.01341,0.00149
1764061304679,-0.013149,0.001615,-0.000425
1764061304689,-0.021348,-0.013531,-0.002796
1764061304699,-0.018047,-0.007408,-0.001492
1764061304709,-0.017972,-0.007162,0.003198
1764061304719,-0.020022,-0.022359,-0.001394
1764061304729,-0.027354,-0.036555,0.002361
1764061304740,-0.024557,-0.02768,0.002893
1764061304750,-0.026181,-0.039339,-0.001388
1764061304760,-0.024971,-0.033468,-0.002311
1764061304770,-0.014808,-0.000072,-0.000918
1764061304780,-0.00802,0.020601,-0.008429
1764061304790,-0.004657,0.024718,-0.010692
1764061304800,-0.005917,0.019178,-0.00658
