timestamp,X,Y,Z
1764061298740,-0.185464,0.305066,9.777368
1764061298750,-0.142653,0.304766,9.793834
1764061298760,-0.175585,0.308958,9.787846
1764061298770,-0.166154,0.305964,9.800121
1764061298781,-0.151934,0.330962,9.789343
1764061298791,-0.174088,0.314795,9.787098
1764061298801,-0.170795,0.317639,9.791139
1764061298811,-0.167202,0.311053,9.791139
1764061298821,-0.159718,0.305215,9.78605
1764061298831,-0.163909,0.32243,9.790241
1764061298841,-0.175884,0.314646,9.800869
1764061298851,-0.161514,0.324974,9.780661
1764061298861,-0.174238,0.301473,9.793385
1764061298871,-0.167801,0.308958,9.778565
1764061298881,-0.163011,0.28845,9.793235
1764061298891,-0.167352,0.295036,9.778416
1764061298901,-0.176333,0.292641,9.786948
1764061298911,-0.160766,0.306562,9.784553
1764061298921,-0.168699,0.313748,9.792187
1764061298931,-0.170046,0.318089,9.801917
1764061298941,-0.168699,0.323627,9.784104
1764061298951,-0.171992,0.305964,9.796229
1764061298961,-0.172292,0.315244,9.789493
1764061298971,-0.17813,0.300276,9.791588
1764061298981,-0.166753,0.306862,9.780511
1764061298991,-0.165256,0.29818,9.772877
1764061299001,-0.172741,0.304167,9.798923
1764061299011,-0.164957,0.303269,9.77647
1764061299021,-0.160317,0.314047,9.788145
1764061299031,-0.172292,0.33201,9.792935
1764061299041,-0.162861,0.330662,9.783655
1764061299051,-0.175735,0.33186,9.799073
1764061299061,-0.168699,0.312999,9.789942
1764061299071,-0.156724,0.313298,9.794133
1764061299081,-0.171693,0.293839,9.780811
1764061299091,-0.154329,0.295935,9.788445
1764061299101,-0.174687,0.29354,9.778565
1764061299111,-0.168549,0.299677,9.786649
1764061299121,-0.15867,0.301772,9.792786
1764061299131,-0.179327,0.29803,9.787397
1764061299141,-0.160616,0.304766,9.796079
1764061299151,-0.176633,0.297581,9.787996
1764061299161,-0.15882,0.298779,9.789642
1764061299171,-0.161215,0.298928,9.792486
1764061299181,-0.170495,0.311203,9.789193
1764061299191,-0.158969,0.314646,9.791439
1764061299201,-0.177231,0.270488,9.826765
1764061299211,-0.151335,0.364193,9.767488
1764061299221,-0.182321,0.289348,9.737551
1764061299231,-0.17783,0.328716,9.790091
1764061299241,-0.133822,0.315544,9.822274
1764061299251,-0.222887,0.308808,9.76674
1764061299261,-0.139959,0.282014,9.801917
1764061299271,-0.168549,0.309856,9.751921
1764061299281,-0.160616,0.277373,9.836345
1764061299291,-0.165406,0.292791,9.759405
1764061299301,-0.175585,0.318987,9.81015
1764061299311,-0.168699,0.321531,9.777667
1764061299321,-0.165406,0.34623,9.809701
1764061299331,-0.172142,0.300575,9.767339
1764061299341,-0.180225,0.315544,9.79563
1764061299351,-0.159119,0.28396,9.783804
1764061299361,-0.152233,0.286205,9.766291
1764061299371,-0.162263,0.301623,9.804761
1764061299381,-0.168999,0.310155,9.804162
1764061299391,-0.174537,0.327818,9.793534
1764061299401,-0.166454,0.314047,9.778715
1764061299411,-0.164658,0.32198,9.797576
1764061299421,-0.167502,0.296683,9.787098
1764061299431,-0.170945,0.311053,9.780212
1764061299442,-0.168849,0.28381,9.787696
1764061299452,-0.161065,0.310155,9.791289
1764061299462,-0.176932,0.341889,9.79099
1764061299472,-0.159568,0.358954,9.80042
1764061299482,-0.161514,0.334704,9.784254
1764061299492,-0.165556,0.267793,9.777667
1764061299502,-0.170346,0.219593,9.762698
1764061299512,-0.169148,0.208217,9.789642
1764061299522,-0.175735,0.273182,9.788595
1764061299532,-0.171992,0.317789,9.783505
1764061299542,-0.176034,0.363444,9.792636
1764061299552,-0.169298,0.366438,9.808952
1764061299562,-0.172292,0.370779,9.804312
1764061299572,-0.166005,0.349673,9.792935
1764061299582,-0.164957,0.308808,9.787098
1764061299592,-0.183967,0.262554,9.779464
1764061299602,-0.161814,0.246687,9.784553
1764061299612,-0.176034,0.266596,9.775572
1764061299622,-0.165556,0.306712,9.793385
1764061299632,-0.1684,0.342637,9.802965
1764061299642,-0.173938,0.331561,9.789942
1764061299652,-0.174687,0.319735,9.785152
1764061299662,-0.1684,0.2883,9.790241
1764061299672,-0.155976,0.310305,9.787098
1764061299682,-0.161814,0.316442,9.786649
1764061299692,-0.160766,0.32213,9.79563
1764061299702,-0.181722,0.314496,9.796678
1764061299712,-0.165406,0.296982,9.802815
1764061299722,-0.171843,0.311053,9.800719
1764061299732,-0.174238,0.311053,9.779314
1764061299742,-0.152832,0.319436,9.792486
1764061299752,-0.165556,0.293689,9.78126
1764061299762,-0.164807,0.293689,9.790091
1764061299772,-0.17334,0.296833,9.78575
1764061299782,-0.167502,0.311802,9.80536
1764061299792,-0.190703,0.228575,9.7621
1764061299802,-0.154179,0.42796,9.758657
1764061299812,-0.145797,0.336051,9.91119
1764061299822,-0.199685,0.329764,9.723181
1764061299832,-0.1684,0.268991,9.807755
1764061299842,-0.174238,0.280816,9.77632
1764061299852,-0.164358,0.299078,9.788295
1764061299862,-0.175735,0.255818,9.805809
1764061299872,-0.165256,0.320334,9.767039
1764061299882,-0.165406,0.285456,9.807904
1764061299892,-0.198787,0.383802,9.788595
1764061299902,-0.160466,0.341889,9.799971
1764061299912,-0.163161,0.351319,9.788595
1764061299922,-0.171992,0.313149,9.794732
1764061299932,-0.177082,0.257614,9.782008
1764061299942,-0.15388,0.308658,9.792636
1764061299952,-0.161814,0.253872,9.777218
1764061299962,-0.189656,0.315544,9.788894
1764061299972,-0.163759,0.27872,9.788445
1764061299982,-0.169747,0.312101,9.78126
1764061299992,-0.155976,0.304617,9.797875
1764061300002,-0.161065,0.333357,9.792486
1764061300012,-0.165855,0.342637,9.793684
1764061300022,-0.186362,0.314646,9.771829
1764061300032,-0.149988,0.301174,9.776919
1764061300042,-0.175136,0.27423,9.787547
1764061300052,-0.184566,0.324226,9.784553
1764061300062,-0.159119,0.309257,9.796977
1764061300072,-0.181722,0.314945,9.788445
1764061300082,-0.167202,0.293839,9.788145
1764061300092,-0.177231,0.292342,9.79069
1764061300103,-0.17304,0.297431,9.78111
1764061300113,-0.149988,0.307012,9.79084
1764061300123,-0.175735,0.318687,9.782008
1764061300133,-0.159718,0.303269,9.78575
1764061300143,-0.166903,0.32722,9.786798
1764061300153,-0.175585,0.298928,9.783505
1764061300163,-0.159718,0.334704,9.793085
1764061300173,-0.178579,0.309407,9.784254
1764061300183,-0.170945,0.314346,9.798025
1764061300193,-0.163011,0.282014,9.784403
1764061300203,-0.178279,0.282912,9.777667
1764061300213,-0.153132,0.299228,9.797875
1764061300223,-0.169298,0.315694,9.793385
1764061300233,-0.167801,0.337099,9.789044
1764061300243,-0.157922,0.325124,9.80042
1764061300253,-0.161065,0.308359,9.798175
1764061300263,-0.171394,0.301623,9.790241
1764061300273,-0.16825,0.310155,9.78605
1764061300283,-0.164209,0.304916,9.787547
1764061300293,-0.162412,0.305066,9.779464
1764061300303,-0.170495,0.298629,9.782906
1764061300313,-0.172441,0.308958,9.773476
1764061300323,-0.162113,0.32213,9.794283
1764061300333,-0.169298,0.315544,9.784553
1764061300343,-0.162113,0.311353,9.787397
1764061300353,-0.176333,0.281415,9.792786
1764061300363,-0.172142,0.299228,9.781859
1764061300373,-0.164807,0.305365,9.796977
1764061300383,-0.169298,0.340093,9.792037
1764061300393,-0.160915,0.342637,9.794732
1764061300403,-0.172741,0.322579,9.797127
1764061300413,-0.168999,0.297282,9.787696
1764061300423,-0.165256,0.281714,9.792486
1764061300433,-0.1684,0.30297,9.774823
1764061300443,-0.161514,0.297581,9.799821
1764061300453,-0.196092,0.450563,9.764644
1764061300463,-0.125589,0.276176,9.806707
1764061300473,-0.156275,0.274529,9.796378
1764061300483,-0.201032,0.171094,9.772728
1764061300493,-0.148791,0.30761,9.789044
1764061300503,-0.186213,0.374521,9.812245
1764061300513,-0.153132,0.309556,9.78126
1764061300523,-0.166604,0.396226,9.809401
1764061300533,-0.179926,0.291594,9.779913
1764061300543,-0.164209,0.424368,9.797576
1764061300553,-0.150737,0.273481,9.782158
1764061300563,-0.1681,0.299527,9.786499
1764061300573,-0.179626,0.171094,9.761651
1764061300583,-0.179776,0.250579,9.782158
1764061300593,-0.157323,0.304018,9.792636
1764061300603,-0.154479,0.39922,9.811497
1764061300613,-0.165256,0.412991,9.807904
1764061300623,-0.166903,0.335901,9.784403
1764061300633,-0.183818,0.326321,9.791289
1764061300643,-0.160616,0.256716,9.78096
1764061300653,-0.170196,0.286504,9.790391
1764061300663,-0.176483,0.2166,9.770632
1764061300673,-0.166753,0.24025,9.796079
1764061300683,-0.169747,0.249381,9.786948
1764061300693,-0.164658,0.330513,9.787098
1764061300703,-0.166753,0.372575,9.793684
1764061300713,-0.165107,0.364193,9.791888
1764061300723,-0.164658,0.357008,9.798923
1764061300733,-0.15852,0.280367,9.775422
1764061300743,-0.155527,0.343835,9.793085
1764061300753,-0.183518,0.301174,9.789792
1764061300764,-0.168849,0.345332,9.794732
1764061300774,-0.173489,0.264051,9.774823
1764061300784,-0.175884,0.314646,9.792636
1764061300794,-0.162861,0.294587,9.793983
1764061300804,-0.157473,0.322579,9.786798
1764061300814,-0.168549,0.310305,9.797875
1764061300824,-0.167053,0.320783,9.783206
1764061300834,-0.169148,0.288899,9.788744
1764061300844,-0.170346,0.294438,9.780062
1764061300854,-0.159868,0.32243,9.796528
1764061300864,-0.173639,0.339195,9.794881
1764061300874,-0.170196,0.374371,9.811347
1764061300884,-0.167801,0.329465,9.787696
1764061300894,-0.161814,0.325723,9.802066
1764061300904,-0.16346,0.282463,9.780212
1764061300914,-0.161215,0.298779,9.775871
1764061300924,-0.17334,0.280517,9.78575
1764061300934,-0.165107,0.308359,9.795331
1764061300944,-0.14415,0.286205,9.808054
1764061300954,-0.184417,0.300575,9.780362
1764061300964,-0.168999,0.323627,9.781709
1764061300974,-0.160317,0.325124,9.789343
1764061300984,-0.194296,0.324226,9.79084
1764061300994,-0.141306,0.292641,9.789792
1764061301004,-0.199984,0.298928,9.777967
1764061301014,-0.148042,0.330363,9.794283
1764061301024,-0.159868,0.346978,9.771081
1764061301034,-0.188159,0.348775,9.787547
1764061301044,-0.137265,0.339793,9.793085
1764061301054,-0.201182,0.297282,9.788744
1764061301064,-0.150287,0.286205,9.786798
1764061301074,-0.170495,0.277523,9.788145
1764061301084,-0.177082,0.287253,9.789193
1764061301094,-0.136965,0.292192,9.789193
1764061301104,-0.18756,0.294887,9.781409
1764061301114,-0.150886,0.320034,9.800121
1764061301124,-0.174537,0.324076,9.798175
1764061301134,-0.170346,0.348625,9.803114
1764061301144,-0.156574,0.337099,9.80042
1764061301154,-0.171394,0.337847,9.795331
1764061301164,-0.168699,0.30761,9.781709
1764061301174,-0.163909,0.291743,9.783206
1764061301184,-0.17289,0.285007,9.788445
1764061301194,-0.163161,0.284109,9.773775
1764061301204,-0.182321,0.28875,9.789942
1764061301214,-0.176483,0.289348,9.794283
1764061301224,-0.167801,0.323926,9.790241
1764061301234,-0.16331,0.358654,9.786199
1764061301244,-0.174687,0.37512,9.796827
1764061301254,-0.161364,0.353116,9.790391
1764061301264,-0.173789,0.313448,9.783355
1764061301274,-0.17304,0.291444,9.722582
1764061301284,-0.167053,0.230221,9.729168
1764061301294,-0.166903,0.25971,9.791439
1764061301304,-0.167502,0.301922,9.815838
1764061301314,-0.191152,0.297282,9.813143
1764061301324,-0.164358,0.340692,9.801019
1764061301334,-0.172591,0.358055,9.808054
1764061301344,-0.170046,0.363145,9.801318
1764061301354,-0.149988,0.333506,9.7859
1764061301364,-0.175735,0.292192,9.783804
1764061301374,-0.160167,0.262853,9.770183
1764061301384,-0.171843,0.273781,9.778116
1764061301394,-0.165406,0.29339,9.800719
1764061301404,-0.178279,0.307161,9.774524
1764061301414,-0.171992,0.33201,9.803264
1764061301425,-0.166903,0.324825,9.786349
1764061301435,-0.17798,0.33665,9.802066
1764061301445,-0.162562,0.323926,9.787696
1764061301455,-0.173639,0.314795,9.784703
1764061301465,-0.160017,0.2886,9.795331
1764061301475,-0.172142,0.285905,9.778565
1764061301485,-0.166604,0.296234,9.780362
1764061301495,-0.171394,0.302671,9.774075
1764061301505,-0.179327,0.327669,9.802066
1764061301515,-0.17319,0.401765,9.833202
1764061301525,-0.15867,0.249381,9.768237
1764061301535,-0.177231,0.315394,9.770183
1764061301545,-0.160167,0.304167,9.771081
1764061301555,-0.160915,0.346978,9.799522
1764061301565,-0.167352,0.312251,9.789642
1764061301575,-0.15852,0.358205,9.826017
1764061301585,-0.178878,0.284708,9.762249
1764061301595,-0.165556,0.296084,9.777368
1764061301605,-0.17319,0.292641,9.787846
1764061301615,-0.148342,0.309407,9.789343
1764061301625,-0.147144,0.287851,9.803114
1764061301635,-0.207618,0.279469,9.764495
1764061301645,-0.176483,0.314346,9.791289
1764061301655,-0.154479,0.329465,9.79578
1764061301665,-0.203128,0.374371,9.81
1764061301675,-0.158969,0.311652,9.781709
1764061301685,-0.165705,0.302222,9.796079
1764061301695,-0.156125,0.270637,9.783505
1764061301705,-0.168549,0.299827,9.78111
1764061301715,-0.173489,0.316143,9.792337
1764061301725,-0.172142,0.306263,9.789642
1764061301735,-0.167951,0.321681,9.80027
1764061301745,-0.178279,0.287103,9.789942
1764061301755,-0.149389,0.354912,9.809252
1764061301765,-0.167951,0.322879,9.800869
1764061301775,-0.165256,0.355062,9.790091
1764061301785,-0.159269,0.293989,9.791139
1764061301795,-0.185015,0.275278,9.765692
1764061301805,-0.153431,0.292043,9.847123
1764061301815,-0.170196,0.307461,9.820029
1764061301825,-0.140857,0.324525,9.681866
1764061301835,-0.169298,0.305215,9.826765
1764061301845,-0.164658,0.312999,9.788595
1764061301855,-0.136217,0.304916,9.794732
1764061301865,-0.157323,0.299228,9.78575
1764061301875,-0.147294,0.290695,9.785451
1764061301885,-0.167651,0.327669,9.779164
1764061301895,-0.167951,0.306413,9.789193
1764061301905,-0.141007,0.330064,9.796079
1764061301915,-0.179177,0.322579,9.801468
1764061301925,-0.15388,0.316292,9.797576
1764061301935,-0.155676,0.303269,9.782757
1764061301945,-0.174687,0.280816,9.783206
1764061301955,-0.167801,0.289199,9.770183
1764061301965,-0.15882,0.306413,9.778416
1764061301975,-0.177531,0.314197,9.782757
1764061301985,-0.135768,0.317639,9.798025
1764061301995,-0.165107,0.330812,9.807455
1764061302005,-0.148791,0.308958,9.778865
1764061302015,-0.141456,0.301473,9.791738
1764061302025,-0.184267,0.307161,9.784852
1764061302035,-0.121847,0.25013,9.824071
1764061302045,-0.13442,0.035626,9.854907
1764061302055,-0.177531,-0.694256,9.792187
1764061302065,-0.139061,0.003742,9.738149
1764061302075,-0.166753,0.657283,9.777068
1764061302086,-0.136366,0.705633,9.767488
1764061302096,-0.158969,0.552202,9.758806
1764061302106,-0.139809,0.47601,9.786798
1764061302116,-0.153132,0.363145,9.780062
1764061302126,-0.143102,0.249531,9.795331
1764061302136,-0.146695,0.267494,9.781709
1764061302146,-0.146545,0.255818,9.788145
1764061302156,-0.141456,0.190254,9.784553
1764061302166,-0.14909,0.167352,9.783655
1764061302176,-0.1443,0.175136,9.808353
1764061302186,-0.159269,0.130379,9.786649
1764061302196,-0.150737,0.218845,9.799372
1764061302206,-0.164957,0.409249,9.773626
1764061302216,-0.1443,0.398471,9.780362
1764061302226,-0.157173,0.37048,9.80506
1764061302236,-0.152233,0.36554,9.790241
1764061302246,-0.15373,0.274828,9.81
1764061302256,-0.160616,0.150138,9.793085
1764061302266,-0.157323,0.026645,9.817185
1764061302276,-0.159119,0.038919,9.796678
1764061302286,-0.204774,-0.392334,9.815988
1764061302296,-0.102836,0.22588,9.801468
1764061302306,-0.18277,0.415386,9.779763
1764061302316,-0.13966,0.409548,9.788445
1764061302326,-0.175136,0.021855,9.784104
1764061302336,-0.153431,0.070803,9.777068
1764061302346,-0.151485,0.0961,9.814491
1764061302356,-0.159568,0.070054,9.81494
1764061302366,-0.143102,0.262255,9.787696
1764061302376,-0.16346,0.284558,9.781409
1764061302386,-0.13457,0.083227,9.784703
1764061302396,-0.144899,0.453108,9.820778
1764061302406,-0.174238,0.438289,9.736802
1764061302416,-0.133522,0.318388,9.820478
1764061302426,-0.136366,0.217348,9.790391
1764061302436,-0.136815,0.247136,9.812395
1764061302446,-0.170645,0.193098,9.785451
1764061302456,-0.152682,0.227677,9.787846
1764061302466,-0.142354,0.058828,9.845027
1764061302476,-0.132624,0.232616,9.826915
1764061302486,-0.157922,0.481698,9.70881
1764061302496,-0.144599,0.422422,9.785451
1764061302506,-0.125589,0.369432,9.808503
1764061302516,-0.146845,0.363744,9.779913
1764061302526,-0.151335,0.280517,9.793834
1764061302536,-0.133073,0.158221,9.76674
1764061302546,-0.160317,0.073048,9.831705
1764061302556,-0.155527,0.225282,9.76195
1764061302566,-0.149389,0.203876,9.817185
1764061302576,-0.160915,0.426014,9.798773
1764061302586,-0.226329,0.500559,9.774374
1764061302596,-0.141306,0.551603,9.768536
1764061302606,-0.164957,0.606239,9.733509
1764061302616,-0.234113,0.314496,9.838141
1764061302626,-0.191003,0.35581,9.773476
1764061302636,-0.178279,0.511935,9.821975
1764061302646,-0.060325,0.386796,9.765542
1764061302656,-0.096998,0.107177,9.845626
1764061302666,-0.130529,0.152233,9.757759
1764061302676,-0.135768,0.020657,9.825418
1764061302686,-0.17304,0.15403,9.789493
1764061302696,-0.1202,0.44263,9.811796
1764061302706,-0.146545,0.68782,9.761351
1764061302716,-0.167352,0.501906,9.735006
1764061302726,-0.15403,0.272284,9.818233
1764061302736,-0.128433,0.178878,9.788744
1764061302747,-0.144599,0.305964,9.80057
1764061302757,-0.14894,0.149389,9.794881
1764061302767,-0.119751,0.284558,9.793534
1764061302777,-0.141007,0.344134,9.798923
1764061302787,-0.155527,0.136366,9.780062
1764061302797,-0.109123,-0.050295,9.802815
1764061302807,-0.148192,-0.03383,9.809701
1764061302817,-0.186961,0.35566,9.831555
1764061302827,-0.175884,0.266446,9.734557
1764061302837,-0.126188,0.429307,9.758507
1764061302847,-0.155227,0.396974,9.82452
1764061302857,-0.15388,0.43754,9.780661
1764061302867,-0.123942,0.169597,9.802516
1764061302877,-0.158071,0.133522,9.773476
1764061302887,-0.168699,0.253573,9.796229
1764061302897,-0.146246,0.179626,9.837094
1764061302907,-0.152084,0.142055,9.818532
1764061302917,-0.151036,0.197589,9.787547
1764061302927,-0.155527,0.231868,9.728719
1764061302937,-0.193548,0.06721,9.799222
1764061302947,-0.163161,0.364941,9.806857
1764061302957,-0.131726,0.530197,9.764644
1764061302967,-0.118703,0.487087,9.767937
1764061302977,-0.122894,0.46179,9.808802
1764061302987,-0.099543,0.228275,9.793235
1764061302997,-0.124242,-0.071551,9.773326
1764061303007,-0.137265,-0.005988,9.844578
1764061303017,-0.156425,0.080982,9.746233
1764061303027,-0.146246,0.162562,9.828561
1764061303037,-0.111368,0.322879,9.755064
1764061303047,-0.117805,0.327519,9.79054
1764061303057,-0.100441,0.093705,9.808204
1764061303067,-0.072,0.171843,9.781709
1764061303077,-0.150437,0.160167,9.764046
1764061303087,-0.186213,0.044158,9.779464
1764061303097,-0.192949,0.525707,9.789493
1764061303107,-0.164059,0.551453,9.800719
1764061303117,-0.184866,0.420027,9.776619
1764061303127,-0.15852,0.634231,9.765842
1764061303137,-0.15373,0.757275,9.768237
1764061303147,-0.167053,0.443378,9.811347
1764061303157,-0.145797,0.285007,9.77153
1764061303167,-0.010179,0.36075,9.802665
1764061303177,-0.085921,0.175435,9.753268
1764061303187,-0.148641,0.003293,9.83904
1764061303197,-0.140408,0.172142,9.789044
1764061303207,-0.125888,0.178429,9.807904
1764061303217,-0.150287,0.506996,9.7621
1764061303227,-0.156275,0.395478,9.773476
1764061303237,-0.142354,0.200583,9.811946
1764061303247,-0.131427,0.316592,9.784403
1764061303257,-0.143701,0.712069,9.783056
1764061303267,-0.145947,0.506397,9.753118
1764061303277,-0.127535,0.094154,9.796678
1764061303287,-0.131876,0.238754,9.799671
1764061303297,-0.149539,0.42781,9.775123
1764061303307,-0.13487,0.109572,9.812096
1764061303317,-0.131876,0.354313,9.793385
1764061303327,-0.141456,0.560435,9.78096
1764061303337,-0.124242,0.133672,9.808653
1764061303347,-0.13936,0.011975,9.764046
1764061303357,-0.131876,0.274529,9.794432
1764061303367,-0.154479,0.213306,9.826915
1764061303377,-0.126637,0.421374,9.726324
1764061303387,-0.126786,0.431553,9.783056
1764061303397,-0.143701,0.353864,9.800719
1764061303408,-0.138462,0.183369,9.803863
1764061303418,-0.143102,0.288151,9.823023
1764061303428,-0.142504,0.247435,9.801468
1764061303438,-0.141606,0.314795,9.80042
1764061303448,-0.141007,0.350122,9.756711
1764061303458,-0.141456,0.343985,9.811796
1764061303468,-0.137714,0.231269,9.770033
1764061303478,-0.120799,0.022304,9.802066
1764061303488,-0.14415,0.171693,9.835297
1764061303498,-0.150437,0.308508,9.730515
1764061303508,-0.116907,0.16825,9.804911
1764061303518,-0.160915,0.347128,9.762549
1764061303528,-0.119003,0.241298,9.826466
1764061303538,-0.138312,0.21136,9.805958
1764061303548,-0.133672,0.249232,9.768686
1764061303558,-0.136217,0.202529,9.802516
1764061303568,-0.12993,0.242645,9.775572
1764061303578,-0.126188,0.448318,9.772278
1764061303588,-0.136516,0.424218,9.817185
1764061303598,-0.135468,0.218396,9.773027
1764061303608,-0.141306,0.321382,9.820029
1764061303618,-0.120948,-0.00973,9.824669
1764061303628,-0.13951,0.044008,9.773476
1764061303638,-0.104483,0.352367,9.766441
1764061303648,-0.119302,0.491129,9.763147
1764061303658,-0.150287,0.359103,9.849518
1764061303668,-0.150138,0.421973,9.746233
1764061303678,-0.160616,0.29354,9.801168
1764061303688,-0.117955,0.151635,9.78096
1764061303698,-0.127535,0.54352,9.762848
1764061303708,-0.063468,0.380359,9.844428
1764061303718,-0.181423,0.156724,9.779314
1764061303728,-0.135019,0.23067,9.799222
1764061303738,-0.123643,0.378712,9.767638
1764061303748,-0.180076,0.416434,9.844728
1764061303758,-0.135019,0.505349,9.708511
1764061303768,-0.113913,0.367935,9.849069
1764061303778,-0.113614,0.32677,9.75252
1764061303788,-0.142055,0.37527,9.802216
1764061303798,-0.137115,0.440983,9.752819
1764061303808,-0.125589,0.285157,9.767488
1764061303818,-0.148342,0.293839,9.795929
1764061303828,-0.140109,0.547561,9.785601
1764061303838,-0.136516,0.564925,9.742341
1764061303848,-0.137863,0.575553,9.773626
1764061303858,-0.133373,0.422122,9.83425
1764061303868,-0.13966,0.713716,9.770782
1764061303878,-0.134121,0.583636,9.808952
1764061303888,-0.131726,0.122745,9.829609
1764061303898,-0.141606,0.130379,9.799522
1764061303908,-0.136666,0.305066,9.846823
1764061303918,-0.135169,0.496517,9.767638
1764061303928,-0.132924,0.497416,9.753418
1764061303938,-0.126487,0.451162,9.779913
1764061303948,-0.147294,0.564476,9.798025
1764061303958,-0.109422,0.738864,9.749825
1764061303968,-0.145048,0.508942,9.791289
1764061303978,-0.136815,0.189656,9.831855
1764061303988,-0.128732,-0.008832,9.817934
1764061303998,-0.142204,0.143102,9.79563
1764061304008,-0.122595,0.489781,9.81943
1764061304018,-0.144599,0.532293,9.781559
1764061304028,-0.123793,0.682431,9.74758
1764061304038,-0.130379,0.360301,9.793983
1764061304048,-0.135319,0.123044,9.789044
1764061304058,-0.117805,0.565823,9.792786
1764061304069,-0.128732,0.471969,9.786349
1764061304079,-0.130678,-0.020358,9.832753
